,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption
175,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config175,1,0,0,0,806400,1,943500000,1,1866000000,0.1946155760023329,1447.0
176,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config176,1,0,0,0,960000,1,1300500000,1,1062400000,0.18086160553826225,2090.5555555555557
177,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config177,1,0,0,0,960000,1,1300500000,1,1331200000,0.18201756477355957,2209.0
178,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config178,1,0,0,0,960000,1,1300500000,1,1600000000,0.16691690021091038,2285.1111111111113
179,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config179,1,0,0,0,960000,1,1300500000,1,1866000000,0.16054876645406088,2335.222222222222
180,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config180,1,0,0,0,960000,1,140250000,1,1062400000,0.6304921044243706,1921.888888888889
181,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config181,1,0,0,0,960000,1,140250000,1,1331200000,0.6482706864674886,2149.6666666666665
182,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config182,1,0,0,0,960000,1,140250000,1,1600000000,0.6563808388180203,2005.2222222222222
183,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config183,1,0,0,0,960000,1,140250000,1,1866000000,0.6600823137495253,2369.222222222222
184,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config184,1,0,0,0,960000,1,497250000,1,1062400000,0.2871944374508328,1456.0
185,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config185,1,0,0,0,960000,1,497250000,1,1331200000,0.2750546667310927,1532.0
186,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config186,1,0,0,0,960000,1,497250000,1,1600000000,0.2806479136149089,1600.0
187,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config187,1,0,0,0,960000,1,497250000,1,1866000000,0.27121758460998535,1599.2222222222222
188,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config188,1,0,0,0,960000,1,943500000,1,1062400000,0.20744744936625162,1456.111111111111
189,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config189,1,0,0,0,960000,1,943500000,1,1331200000,0.19448603524102104,1523.888888888889
190,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config190,1,0,0,0,960000,1,943500000,1,1600000000,0.1868169837527805,1515.0
191,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config191,1,0,0,0,960000,1,943500000,1,1866000000,0.18601621521843803,1565.888888888889
192,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config192,1,1,0,0,1113600,1,1300500000,1,1062400000,0.20323824882507324,4282.777777777777
193,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config193,1,1,0,0,1113600,1,1300500000,1,1331200000,0.15715996424357095,3866.8888888888887
194,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config194,1,1,0,0,1113600,1,1300500000,1,1600000000,0.15654783778720432,4390.888888888889
195,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config195,1,1,0,0,1113600,1,1300500000,1,1866000000,0.16145091586642796,4263.333333333333
196,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config196,1,1,0,0,1113600,1,140250000,1,1062400000,0.64465422100491,3453.222222222222
197,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config197,1,1,0,0,1113600,1,140250000,1,1331200000,0.6384099324544271,3714.777777777778
198,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config198,1,1,0,0,1113600,1,140250000,1,1600000000,0.6361475520663791,3799.777777777778
199,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config199,1,1,0,0,1113600,1,140250000,1,1866000000,0.6328291363186307,3839.777777777778
200,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config200,1,1,0,0,1113600,1,497250000,1,1062400000,0.24717945522732204,2370.4444444444443
201,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config201,1,1,0,0,1113600,1,497250000,1,1331200000,0.2369257609049479,2395.777777777778
202,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config202,1,1,0,0,1113600,1,497250000,1,1600000000,0.23846197128295898,2514.0
203,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config203,1,1,0,0,1113600,1,497250000,1,1866000000,0.2298968897925483,2572.222222222222
204,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config204,1,1,0,0,1113600,1,943500000,1,1062400000,0.2011046674516466,2810.777777777778
205,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config205,1,1,0,0,1113600,1,943500000,1,1331200000,0.18839910295274523,2970.8888888888887
206,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config206,1,1,0,0,1113600,1,943500000,1,1600000000,0.18349986606174046,2996.222222222222
207,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config207,1,1,0,0,1113600,1,943500000,1,1866000000,0.17211378945244682,3012.222222222222
208,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config208,1,1,0,0,1267200,1,1300500000,1,1062400000,0.1747038894229465,4239.222222222223
209,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config209,1,1,0,0,1267200,1,1300500000,1,1331200000,0.15832434760199654,4332.0
210,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config210,1,1,0,0,1267200,1,1300500000,1,1600000000,0.15063301722208658,4585.666666666667
211,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config211,1,1,0,0,1267200,1,1300500000,1,1866000000,0.1520721117655436,4626.777777777777
212,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config212,1,1,0,0,1267200,1,140250000,1,1062400000,0.6377155250973172,3774.3333333333335
213,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config213,1,1,0,0,1267200,1,140250000,1,1331200000,0.6165983941819932,3825.222222222222
214,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config214,1,1,0,0,1267200,1,140250000,1,1600000000,0.6213754547966851,4055.5555555555557
215,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config215,1,1,0,0,1267200,1,140250000,1,1866000000,0.6329280800289578,4178.0
216,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config216,1,1,0,0,1267200,1,497250000,1,1062400000,0.27148183186848956,2632.777777777778
217,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config217,1,1,0,0,1267200,1,497250000,1,1331200000,0.24800263510810006,2691.8888888888887
218,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config218,1,1,0,0,1267200,1,497250000,1,1600000000,0.24174822701348198,2911.222222222222
219,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config219,1,1,0,0,1267200,1,497250000,1,1866000000,0.25710275438096786,3063.0
220,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config220,1,1,0,0,1267200,1,943500000,1,1062400000,0.1846557723151313,2827.0
221,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config221,1,1,0,0,1267200,1,943500000,1,1331200000,0.1728527545928955,2902.8888888888887
222,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config222,1,1,0,0,1267200,1,943500000,1,1600000000,0.1702990796830919,3174.0
223,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config223,1,1,0,0,1267200,1,943500000,1,1866000000,0.16027487648857963,3130.3333333333335
224,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config224,1,1,0,0,1420800,1,1300500000,1,1062400000,0.17832467291090223,4510.111111111111
225,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config225,1,1,0,0,1420800,1,1300500000,1,1331200000,0.1552026801639133,4577.555555555556
226,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config226,1,1,0,0,1420800,1,1300500000,1,1600000000,0.14306455188327366,4509.777777777777
227,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config227,1,1,0,0,1420800,1,1300500000,1,1866000000,0.14392413033379448,4821.111111111111
228,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config228,1,1,0,0,1420800,1,140250000,1,1062400000,0.6181891229417589,3842.3333333333335
229,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config229,1,1,0,0,1420800,1,140250000,1,1331200000,0.6189707650078667,4132.0
230,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config230,1,1,0,0,1420800,1,140250000,1,1600000000,0.6306491957770454,4434.444444444444
231,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config231,1,1,0,0,1420800,1,140250000,1,1866000000,0.6125453048282199,4516.333333333333
232,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config232,1,1,0,0,1420800,1,497250000,1,1062400000,0.2562846607632107,2751.3333333333335
233,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config233,1,1,0,0,1420800,1,497250000,1,1331200000,0.26477111710442436,3055.5555555555557
234,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config234,1,1,0,0,1420800,1,497250000,1,1600000000,0.2392812040117052,3063.4444444444443
235,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config235,1,1,0,0,1420800,1,497250000,1,1866000000,0.2307964695824517,3105.5555555555557
236,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config236,1,1,0,0,1420800,1,943500000,1,1062400000,0.1815879609849718,3046.777777777778
237,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config237,1,1,0,0,1420800,1,943500000,1,1331200000,0.16297830475701225,3072.3333333333335
238,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config238,1,1,0,0,1420800,1,943500000,1,1600000000,0.16363845931159127,3224.8888888888887
239,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config239,1,1,0,0,1420800,1,943500000,1,1866000000,0.15821358892652723,3223.222222222222
240,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config240,1,1,0,0,1574400,1,1300500000,1,1062400000,0.1738637023501926,4637.222222222223
241,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config241,1,1,0,0,1574400,1,1300500000,1,1331200000,0.14672035641140407,4560.444444444444
242,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config242,1,1,0,0,1574400,1,1300500000,1,1600000000,0.13579702377319336,4788.111111111111
243,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config243,1,1,0,0,1574400,1,1300500000,1,1866000000,0.1258763207329644,4304.666666666667
244,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config244,1,1,0,0,1574400,1,140250000,1,1062400000,0.6210248470306396,4106.777777777777
245,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config245,1,1,0,0,1574400,1,140250000,1,1331200000,0.6205001407199435,4477.0
246,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config246,1,1,0,0,1574400,1,140250000,1,1600000000,0.6124547057681613,4536.888888888889
247,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config247,1,1,0,0,1574400,1,140250000,1,1866000000,0.6090074380238851,4609.222222222223
248,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config248,1,1,0,0,1574400,1,497250000,1,1062400000,0.25949141714308,3021.6666666666665
249,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config249,1,1,0,0,1574400,1,497250000,1,1331200000,0.24355909559461805,3174.4444444444443
250,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config250,1,1,0,0,1574400,1,497250000,1,1600000000,0.23262209362453884,3173.222222222222
251,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config251,1,1,0,0,1574400,1,497250000,1,1866000000,0.2349212964375814,3316.8888888888887
252,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config252,1,1,0,0,1574400,1,943500000,1,1062400000,0.17298523585001627,2953.8888888888887
253,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config253,1,1,0,0,1574400,1,943500000,1,1331200000,0.15681086646185982,2979.1111111111113
254,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config254,1,1,0,0,1574400,1,943500000,1,1600000000,0.15682588683234322,3165.4444444444443
255,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config255,1,1,0,0,1574400,1,943500000,1,1866000000,0.15355261166890463,3307.777777777778
256,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config256,1,1,0,0,1728000,1,1300500000,1,1062400000,0.1632282469007704,4805.777777777777
257,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config257,1,1,0,0,1728000,1,1300500000,1,1331200000,0.14695546362135145,4856.444444444444
258,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config258,1,1,0,0,1728000,1,1300500000,1,1600000000,0.141203244527181,4915.666666666667
259,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config259,1,1,0,0,1728000,1,1300500000,1,1866000000,0.1383550696902805,5269.0
260,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config260,1,1,0,0,1728000,1,140250000,1,1062400000,0.6225158108605279,4267.0
261,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config261,1,1,0,0,1728000,1,140250000,1,1331200000,0.6117804580264621,4554.0
262,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config262,1,1,0,0,1728000,1,140250000,1,1600000000,0.6140643225775825,4818.333333333333
263,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config263,1,1,0,0,1728000,1,140250000,1,1866000000,0.6214711136288114,5159.111111111111
264,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config264,1,1,0,0,1728000,1,497250000,1,1062400000,0.2552151150173611,2937.5555555555557
265,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config265,1,1,0,0,1728000,1,497250000,1,1331200000,0.2399311065673828,3250.4444444444443
266,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config266,1,1,0,0,1728000,1,497250000,1,1600000000,0.2307377921210395,3350.777777777778
267,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config267,1,1,0,0,1728000,1,497250000,1,1866000000,0.22228150897555882,3452.222222222222
268,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config268,1,1,0,0,1728000,1,943500000,1,1062400000,0.17180991172790527,3123.3333333333335
269,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config269,1,1,0,0,1728000,1,943500000,1,1331200000,0.15969766510857475,3190.8888888888887
270,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config270,1,1,0,0,1728000,1,943500000,1,1600000000,0.15148109859890407,3334.5555555555557
271,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config271,1,1,0,0,1728000,1,943500000,1,1866000000,0.1465571191575792,3435.0
272,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config272,1,1,0,0,1881600,1,1300500000,1,1062400000,0.15677634874979654,4822.444444444444
273,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config273,1,1,0,0,1881600,1,1300500000,1,1331200000,0.14154039488898384,5068.111111111111
274,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config274,1,1,0,0,1881600,1,1300500000,1,1600000000,0.13565990659925672,5262.222222222223
275,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config275,1,1,0,0,1881600,1,1300500000,1,1866000000,0.1332662370469835,5337.0
276,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config276,1,1,0,0,1881600,1,140250000,1,1062400000,0.6212132771809896,4536.777777777777
277,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config277,1,1,0,0,1881600,1,140250000,1,1331200000,0.6100315517849393,4759.222222222223
278,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config278,1,1,0,0,1881600,1,140250000,1,1600000000,0.6202471256256104,5085.555555555556
279,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config279,1,1,0,0,1881600,1,140250000,1,1866000000,0.6172797679901123,5176.0
280,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config280,1,1,0,0,1881600,1,497250000,1,1062400000,0.24422788619995117,3114.222222222222
281,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config281,1,1,0,0,1881600,1,497250000,1,1331200000,0.23627053366767037,3300.3333333333335
282,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config282,1,1,0,0,1881600,1,497250000,1,1600000000,0.21982094976637098,3478.0
283,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config283,1,1,0,0,1881600,1,497250000,1,1866000000,0.21663260459899902,3485.5555555555557
284,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config284,1,1,0,0,1881600,1,943500000,1,1062400000,0.1664975749121772,3123.222222222222
285,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config285,1,1,0,0,1881600,1,943500000,1,1331200000,0.15356749958462185,3334.6666666666665
286,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config286,1,1,0,0,1881600,1,943500000,1,1600000000,0.14888827006022134,3562.222222222222
287,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config287,1,1,0,0,1881600,1,943500000,1,1866000000,0.14073398378160265,3519.777777777778
288,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config288,1,1,0,0,2035200,1,1300500000,1,1062400000,0.15834214952256945,4932.555555555556
289,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config289,1,1,0,0,2035200,1,1300500000,1,1331200000,0.14058955510457358,5093.555555555556
290,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config290,1,1,0,0,2035200,1,1300500000,1,1600000000,0.13431776894463432,5261.555555555556
291,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config291,1,1,0,0,2035200,1,1300500000,1,1866000000,0.12909380594889322,5412.888888888889
292,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config292,1,1,0,0,2035200,1,140250000,1,1062400000,0.615162213643392,4613.777777777777
293,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config293,1,1,0,0,2035200,1,140250000,1,1331200000,0.6211111810472276,5171.555555555556
294,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config294,1,1,0,0,2035200,1,140250000,1,1600000000,0.6140124532911513,5202.666666666667
295,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config295,1,1,0,0,2035200,1,140250000,1,1866000000,0.6086176236470541,5361.777777777777
296,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config296,1,1,0,0,2035200,1,497250000,1,1062400000,0.24159492386711967,3190.0
297,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config297,1,1,0,0,2035200,1,497250000,1,1331200000,0.22601318359375,3401.6666666666665
298,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config298,1,1,0,0,2035200,1,497250000,1,1600000000,0.21669777234395346,3469.4444444444443
299,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config299,1,1,0,0,2035200,1,497250000,1,1866000000,0.2093852096133762,3544.222222222222
300,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config300,1,1,0,0,2035200,1,943500000,1,1062400000,0.16464792357550728,3157.1111111111113
301,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config301,1,1,0,0,2035200,1,943500000,1,1331200000,0.14966813723246256,3444.222222222222
302,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config302,1,1,0,0,2035200,1,943500000,1,1600000000,0.14200525813632542,3537.0
303,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config303,1,1,0,0,2035200,1,943500000,1,1866000000,0.13815085093180338,3595.777777777778
304,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config304,1,1,0,0,345600,1,1300500000,1,1062400000,0.2706281873914931,2023.111111111111
305,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config305,1,1,0,0,345600,1,1300500000,1,1331200000,0.277066707611084,1836.888888888889
306,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config306,1,1,0,0,345600,1,1300500000,1,1600000000,0.24723890092637804,1980.5555555555557
307,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config307,1,1,0,0,345600,1,1300500000,1,1866000000,0.2483703295389811,2098.777777777778
308,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config308,1,1,0,0,345600,1,140250000,1,1062400000,0.7560326788160536,1583.111111111111
309,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config309,1,1,0,0,345600,1,140250000,1,1331200000,0.7412744363149008,1608.3333333333333
310,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config310,1,1,0,0,345600,1,140250000,1,1600000000,0.7298341592152914,1624.3333333333333
311,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config311,1,1,0,0,345600,1,140250000,1,1866000000,0.7374344401889377,1641.2222222222222
312,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config312,1,1,0,0,345600,1,497250000,1,1062400000,0.41559722688462997,1354.2222222222222
313,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config313,1,1,0,0,345600,1,497250000,1,1331200000,0.4096992545657688,1371.3333333333333
314,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config314,1,1,0,0,345600,1,497250000,1,1600000000,0.39847416347927517,1396.3333333333333
315,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config315,1,1,0,0,345600,1,497250000,1,1866000000,0.3884282906850179,1489.2222222222222
316,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config316,1,1,0,0,345600,1,943500000,1,1062400000,0.2901665899488661,1473.2222222222222
317,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config317,1,1,0,0,345600,1,943500000,1,1331200000,0.2871122360229492,1481.6666666666667
318,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config318,1,1,0,0,345600,1,943500000,1,1600000000,0.25914692878723145,1278.111111111111
319,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config319,1,1,0,0,345600,1,943500000,1,1866000000,0.2567433516184489,1286.4444444444443
320,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config320,1,1,0,0,499200,1,1300500000,1,1062400000,0.22782442304823133,2361.4444444444443
321,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config321,1,1,0,0,499200,1,1300500000,1,1331200000,0.20115465588039821,2268.3333333333335
322,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config322,1,1,0,0,499200,1,1300500000,1,1600000000,0.19321134355333117,2284.8888888888887
323,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config323,1,1,0,0,499200,1,1300500000,1,1866000000,0.192205720477634,2335.1111111111113
324,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config324,1,1,0,0,499200,1,140250000,1,1062400000,0.7437413268619113,2133.777777777778
325,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config325,1,1,0,0,499200,1,140250000,1,1331200000,0.7051553461286757,2166.8888888888887
326,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config326,1,1,0,0,499200,1,140250000,1,1600000000,0.715466234419081,2241.8888888888887
327,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config327,1,1,0,0,499200,1,140250000,1,1866000000,0.6893162727355957,2208.222222222222
328,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config328,1,1,0,0,499200,1,497250000,1,1062400000,0.3437485959794786,1608.4444444444443
329,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config329,1,1,0,0,499200,1,497250000,1,1331200000,0.3316785759396023,1667.5555555555557
330,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config330,1,1,0,0,499200,1,497250000,1,1600000000,0.32457100020514595,1667.5555555555557
331,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config331,1,1,0,0,499200,1,497250000,1,1866000000,0.3264029555850559,1497.7777777777778
332,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config332,1,1,0,0,499200,1,943500000,1,1062400000,0.24569866392347547,1574.6666666666667
333,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config333,1,1,0,0,499200,1,943500000,1,1331200000,0.2382512887318929,1701.888888888889
334,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config334,1,1,0,0,499200,1,943500000,1,1600000000,0.22687355677286783,1616.6666666666667
335,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config335,1,1,0,0,499200,1,943500000,1,1866000000,0.2155541314019097,1607.6666666666667
336,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config336,1,1,0,0,652800,1,1300500000,1,1062400000,0.22005653381347656,2970.777777777778
337,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config337,1,1,0,0,652800,1,1300500000,1,1331200000,0.17928897009955513,2809.3333333333335
338,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config338,1,1,0,0,652800,1,1300500000,1,1600000000,0.16868514484829372,2690.777777777778
339,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config339,1,1,0,0,652800,1,1300500000,1,1866000000,0.16270460022820366,2681.6666666666665
340,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config340,1,1,0,0,652800,1,140250000,1,1062400000,0.6541286044650607,2429.5555555555557
341,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config341,1,1,0,0,652800,1,140250000,1,1331200000,0.6535044776068794,2522.0
342,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config342,1,1,0,0,652800,1,140250000,1,1600000000,0.6520046922895644,2563.8888888888887
343,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config343,1,1,0,0,652800,1,140250000,1,1866000000,0.6576359801822238,2665.8888888888887
344,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config344,1,1,0,0,652800,1,497250000,1,1062400000,0.28809457355075413,1785.7777777777778
345,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config345,1,1,0,0,652800,1,497250000,1,1331200000,0.2784611913892958,1828.111111111111
346,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config346,1,1,0,0,652800,1,497250000,1,1600000000,0.2826911078559028,1819.5555555555557
347,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config347,1,1,0,0,652800,1,497250000,1,1866000000,0.27126865916781956,1878.6666666666667
348,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config348,1,1,0,0,652800,1,943500000,1,1062400000,0.25516819953918457,2031.888888888889
349,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config349,1,1,0,0,652800,1,943500000,1,1331200000,0.23290371894836426,2150.222222222222
350,xception,ILSVRC2017_test_00002118.JPEG,200x200,TX2,Config350,1,1,0,0,652800,1,943500000,1,1600000000,0.22797073258293998,1836.6666666666667
